c0;c1;c2;c3;c4;c5;
13742;26 28 30 37 39 9 11;26;28;30;37;39;9;11
13743;3 36 40 42 44 9 11;3;36;40;42;44;9;11
13744;3 12 17 27 42 9 11;3;12;17;27;42;9;11
13745;5 10 12 15 40 4 10;5;10;12;15;40;4;10
13746;4 13 15 33 34 1 8;4;13;15;33;34;1;8
13747;1 11 14 26 30 3 4;1;11;14;26;30;3;4
13748;12 15 27 30 44 4 8;12;15;27;30;44;4;8
13749;1 9 20 37 50 4 8;1;9;20;37;50;4;8
13750;6 18 26 34 42 4 8;6;18;26;34;42;4;8
13751;4 16 20 39 49 4 8;4;16;20;39;49;4;8
13752;9 17 28 42 50 4 8;9;17;28;42;50;4;8
13753;6 14 16 28 31 3 7;6;14;16;28;31;3;7
13754;4 9 11 12 29 3 7;4;9;11;12;29;3;7
13755;4 9 12 21 50 3 7;4;9;12;21;50;3;7
13756;9 11 29 36 37 3 7;9;11;29;36;37;3;7
13757;4 9 11 12 36 3 7;4;9;11;12;36;3;7
13758;10 22 25 36 49 6 9;10;22;25;36;49;6;9
13759;17 18 27 30 32 6 9;17;18;27;30;32;6;9
13760;6 16 18 32 40 5 8;6;16;18;32;40;5;8
13761;7 14 31 35 44 5 9;7;14;31;35;44;5;9
13762;24 28 46 47 50 1 3;24;28;46;47;50;1;3
13763;11 12 28 37 38 3 9;11;12;28;37;38;3;9
13764;2 12 35 37 41 2 3;2;12;35;37;41;2;3
13765;18 26 31 33 45 1 9;18;26;31;33;45;1;9
13766;25 31 39 40 45 4 7;25;31;39;40;45;4;7
13767;13 27 29 33 38 6 11;13;27;29;33;38;6;11
13768;5 7 22 38 49 5 9;5;7;22;38;49;5;9
13769;5 7 22 38 49 6 9;5;7;22;38;49;6;9
13770;7 10 17 28 29 1 5;7;10;17;28;29;1;5
13771;7 8 16 17 26 5 7;7;8;16;17;26;5;7
13772;5 14 28 32 43 4 6;5;14;28;32;43;4;6
13773;1 5 28 46 50 1 11;1;5;28;46;50;1;11
13774;6 10 28 41 45 5 6;6;10;28;41;45;5;6
13775;16 19 28 36 39 5 6;16;19;28;36;39;5;6
13776;4 11 21 27 42 2 4;4;11;21;27;42;2;4
13777;6 9 33 36 38 7 9;6;9;33;36;38;7;9
13778;6 9 32 33 42 7 9;6;9;32;33;42;7;9
13779;6 9 23 32 50 7 9;6;9;23;32;50;7;9
13780;1 5 7 9 13 7 9;1;5;7;9;13;7;9
13781;9 16 28 29 49 7 9;9;16;28;29;49;7;9
13782;5 7 10 38 46 7 9;5;7;10;38;46;7;9
13783;14 30 41 46 48 7 9;14;30;41;46;48;7;9
13784;4 8 9 10 35 7 9;4;8;9;10;35;7;9
13785;6 8 9 10 31 7 9;6;8;9;10;31;7;9
13786;6 15 26 36 46 2 8;6;15;26;36;46;2;8
13787;24 34 35 42 46 1 5;24;34;35;42;46;1;5
13788;8 21 23 25 38 2 10;8;21;23;25;38;2;10
13789;8 16 18 20 28 3 11;8;16;18;20;28;3;11
13790;3 11 13 15 23 1 10;3;11;13;15;23;1;10
13791;25 34 42 46 48 1 2;25;34;42;46;48;1;2
13792;2 11 14 17 19 2 9;2;11;14;17;19;2;9
13793;1 2 3 4 5 1 2;1;2;3;4;5;1;2
13794;1 14 28 36 39 1 9;1;14;28;36;39;1;9
13795;7 20 31 33 44 6 9;7;20;31;33;44;6;9
13796;4 13 27 39 48 3 10;4;13;27;39;48;3;10
13797;1 3 16 19 27 8 10;1;3;16;19;27;8;10
13798;21 23 25 27 29 1 3;21;23;25;27;29;1;3
13799;3 16 20 33 50 3 7;3;16;20;33;50;3;7
13800;6 24 30 36 48 5 6;6;24;30;36;48;5;6
13801;2 7 12 14 24 5 6;2;7;12;14;24;5;6
13802;1 2 7 13 17 2 3;1;2;7;13;17;2;3
13803;2 12 26 33 45 1 3;2;12;26;33;45;1;3
13804;15 31 37 40 44 4 6;15;31;37;40;44;4;6
13805;12 19 26 30 44 4 10;12;19;26;30;44;4;10
13806;1 2 3 4 5 1 2;1;2;3;4;5;1;2
13807;10 20 28 36 41 1 2;10;20;28;36;41;1;2
13808;6 8 9 30 47 1 2;6;8;9;30;47;1;2
13809;3 10 18 21 22 1 2;3;10;18;21;22;1;2
13810;12 20 43 44 45 1 2;12;20;43;44;45;1;2
13811;12 28 30 34 37 1 2;12;28;30;34;37;1;2
13812;1 4 28 30 37 1 2;1;4;28;30;37;1;2
13813;3 14 30 40 50 1 2;3;14;30;40;50;1;2
13814;3 21 34 38 50 1 2;3;21;34;38;50;1;2
13815;3 8 28 30 38 1 2;3;8;28;30;38;1;2
13816;8 22 28 33 36 1 2;8;22;28;33;36;1;2
13817;2 8 23 28 43 1 2;2;8;23;28;43;1;2
13818;18 27 31 32 40 1 2;18;27;31;32;40;1;2
13819;14 36 38 49 50 1 2;14;36;38;49;50;1;2
13820;13 15 36 38 48 1 2;13;15;36;38;48;1;2
13821;4 6 13 27 44 1 2;4;6;13;27;44;1;2
13822;8 10 12 21 30 1 2;8;10;12;21;30;1;2
13823;8 18 20 26 40 1 2;8;18;20;26;40;1;2
13824;28 30 33 38 47 1 2;28;30;33;38;47;1;2
13825;22 23 28 40 49 1 2;22;23;28;40;49;1;2
13826;2 28 32 34 43 1 2;2;28;32;34;43;1;2
13827;4 6 17 27 28 1 2;4;6;17;27;28;1;2
13828;9 20 22 43 48 1 2;9;20;22;43;48;1;2
13829;8 22 27 32 36 1 2;8;22;27;32;36;1;2
13830;3 16 30 44 46 1 2;3;16;30;44;46;1;2
13831;3 6 24 32 39 1 2;3;6;24;32;39;1;2
13832;2 22 31 41 46 1 2;2;22;31;41;46;1;2
13833;6 14 30 31 36 1 2;6;14;30;31;36;1;2
13834;2 20 21 36 50 1 2;2;20;21;36;50;1;2
13835;2 8 9 12 23 1 2;2;8;9;12;23;1;2
13836;8 11 15 18 30 1 2;8;11;15;18;30;1;2
13837;10 26 29 37 38 1 2;10;26;29;37;38;1;2
13838;4 8 16 24 48 1 2;4;8;16;24;48;1;2
13839;15 20 32 33 40 1 2;15;20;32;33;40;1;2
13840;12 13 22 44 50 1 2;12;13;22;44;50;1;2
13841;2 7 10 25 40 1 2;2;7;10;25;40;1;2
13842;4 25 34 37 44 1 2;4;25;34;37;44;1;2
13843;9 18 28 29 44 1 2;9;18;28;29;44;1;2
13844;4 12 20 26 30 1 2;4;12;20;26;30;1;2
13845;31 33 41 43 47 7 11;31;33;41;43;47;7;11
13846;4 14 18 38 46 1 2;4;14;18;38;46;1;2
13847;37 39 43 47 49 3 11;37;39;43;47;49;3;11
13848;19 26 36 39 40 1 2;19;26;36;39;40;1;2
13849;5 6 7 12 14 2 8;5;6;7;12;14;2;8
13850;13 24 26 28 46 1 2;13;24;26;28;46;1;2
13851;17 18 26 32 48 1 2;17;18;26;32;48;1;2
13852;12 14 24 43 49 1 2;12;14;24;43;49;1;2
13853;10 12 16 19 32 1 2;10;12;16;19;32;1;2
13854;6 12 25 29 46 1 2;6;12;25;29;46;1;2
13855;5 10 20 24 34 1 2;5;10;20;24;34;1;2
13856;16 28 34 35 46 1 2;16;28;34;35;46;1;2
13857;6 20 35 40 42 1 2;6;20;35;40;42;1;2
13858;2 4 12 32 35 1 2;2;4;12;32;35;1;2
13859;8 16 36 39 41 2 7;8;16;36;39;41;2;7
13860;11 24 28 37 38 2 9;11;24;28;37;38;2;9
13861;14 23 24 25 34 2 5;14;23;24;25;34;2;5
13862;17 26 27 28 37 3 10;17;26;27;28;37;3;10
13863;4 21 34 35 48 3 7;4;21;34;35;48;3;7
13864;1 16 31 36 46 2 6;1;16;31;36;46;2;6
13865;32 42 43 46 49 1 8;32;42;43;46;49;1;8
13866;27 31 37 41 42 9 11;27;31;37;41;42;9;11
13867;4 11 21 31 46 3 8;4;11;21;31;46;3;8
13868;26 34 42 45 49 5 9;26;34;42;45;49;5;9
13869;26 34 40 42 50 5 9;26;34;40;42;50;5;9
13870;26 30 31 34 38 5 9;26;30;31;34;38;5;9
13871;10 14 35 41 50 2 7;10;14;35;41;50;2;7
13872;10 14 35 39 41 2 7;10;14;35;39;41;2;7
13873;10 14 35 41 50 4 8;10;14;35;41;50;4;8
13874;16 23 38 47 49 9 11;16;23;38;47;49;9;11
13875;8 17 27 29 47 2 5;8;17;27;29;47;2;5
13876;6 7 8 9 10 9 11;6;7;8;9;10;9;11
13877;20 28 31 42 44 2 9;20;28;31;42;44;2;9
13878;22 32 38 44 48 8 9;22;32;38;44;48;8;9
13879;22 27 34 45 49 2 7;22;27;34;45;49;2;7
13880;1 34 36 37 48 6 9;1;34;36;37;48;6;9
13881;21 31 36 39 48 7 9;21;31;36;39;48;7;9
13882;5 17 18 27 29 5 11;5;17;18;27;29;5;11
13883;7 28 37 38 42 2 10;7;28;37;38;42;2;10
13884;2 17 36 37 38 2 11;2;17;36;37;38;2;11
13885;1 2 3 12 21 1 2;1;2;3;12;21;1;2
13886;6 15 16 25 31 1 7;6;15;16;25;31;1;7
13887;1 16 35 36 38 9 10;1;16;35;36;38;9;10
13888;24 34 35 42 46 1 5;24;34;35;42;46;1;5
13889;10 15 17 21 33 1 2;10;15;17;21;33;1;2
13890;4 13 23 26 27 1 2;4;13;23;26;27;1;2
13891;10 17 24 30 32 4 6;10;17;24;30;32;4;6
13892;1 7 25 31 37 1 2;1;7;25;31;37;1;2
13893;9 30 41 44 49 1 2;9;30;41;44;49;1;2
13894;3 5 6 31 50 1 2;3;5;6;31;50;1;2
13895;3 9 26 33 39 1 2;3;9;26;33;39;1;2
13896;6 15 19 29 40 1 2;6;15;19;29;40;1;2
13897;11 13 29 39 45 1 2;11;13;29;39;45;1;2
13898;7 10 19 24 45 1 2;7;10;19;24;45;1;2
13899;4 11 15 31 46 1 2;4;11;15;31;46;1;2
13900;1 6 13 14 21 1 2;1;6;13;14;21;1;2
13901;10 31 35 39 45 1 2;10;31;35;39;45;1;2
13902;4 17 37 39 47 1 2;4;17;37;39;47;1;2
13903;5 7 13 16 33 1 2;5;7;13;16;33;1;2
13904;3 7 20 30 46 1 2;3;7;20;30;46;1;2
13905;1 11 23 24 35 1 2;1;11;23;24;35;1;2
13906;7 17 23 29 43 1 2;7;17;23;29;43;1;2
13907;21 29 31 34 41 1 2;21;29;31;34;41;1;2
13908;3 21 23 45 49 1 2;3;21;23;45;49;1;2
13909;11 20 33 49 50 1 2;11;20;33;49;50;1;2
13910;5 35 43 44 45 1 2;5;35;43;44;45;1;2
13911;3 4 25 34 35 1 2;3;4;25;34;35;1;2
13912;24 34 35 42 46 1 2;24;34;35;42;46;1;2
13913;31 32 38 40 42 1 2;31;32;38;40;42;1;2
13914;8 15 17 25 28 1 2;8;15;17;25;28;1;2
13915;3 7 12 26 34 1 2;3;7;12;26;34;1;2
13916;14 17 28 29 39 1 2;14;17;28;29;39;1;2
13917;22 25 27 36 37 1 2;22;25;27;36;37;1;2
13918;9 20 27 38 49 8 9;9;20;27;38;49;8;9
13919;17 18 19 24 25 4 5;17;18;19;24;25;4;5
13920;18 26 28 37 43 7 10;18;26;28;37;43;7;10
13921;1 2 3 33 34 2 3;1;2;3;33;34;2;3
13922;9 10 18 27 32 4 10;9;10;18;27;32;4;10
13923;6 9 17 20 34 2 9;6;9;17;20;34;2;9
13924;33 39 43 44 50 7 9;33;39;43;44;50;7;9
13925;33 36 38 47 50 1 7;33;36;38;47;50;1;7
13926;29 39 41 48 50 2 9;29;39;41;48;50;2;9
13927;12 19 37 48 50 9 10;12;19;37;48;50;9;10
13928;28 29 39 44 50 3 10;28;29;39;44;50;3;10
13929;36 42 47 48 50 4 5;36;42;47;48;50;4;5
13930;13 22 32 44 47 7 9;13;22;32;44;47;7;9
13931;12 26 35 39 47 2 10;12;26;35;39;47;2;10
13932;15 33 37 44 50 4 6;15;33;37;44;50;4;6
13933;13 21 37 39 48 9 11;13;21;37;39;48;9;11
13934;33 35 44 47 50 3 10;33;35;44;47;50;3;10
13935;41 46 48 49 50 1 3;41;46;48;49;50;1;3
13936;12 23 32 43 44 4 8;12;23;32;43;44;4;8
13937;31 34 40 47 48 8 9;31;34;40;47;48;8;9
13938;30 32 39 41 49 4 8;30;32;39;41;49;4;8
13939;23 33 35 39 47 1 4;23;33;35;39;47;1;4
13940;24 27 41 44 48 2 11;24;27;41;44;48;2;11
13941;33 35 44 46 49 9 10;33;35;44;46;49;9;10
13942;8 11 18 26 34 2 4;8;11;18;26;34;2;4
13943;7 21 22 24 25 2 11;7;21;22;24;25;2;11
13944;5 8 23 32 48 3 5;5;8;23;32;48;3;5
13945;2 15 17 23 48 7 11;2;15;17;23;48;7;11
13946;6 32 37 39 40 3 8;6;32;37;39;40;3;8
13947;29 37 43 48 50 1 2;29;37;43;48;50;1;2
13948;2 6 24 30 42 3 6;2;6;24;30;42;3;6
13949;18 20 29 36 39 1 2;18;20;29;36;39;1;2
13950;13 16 17 21 29 2 9;13;16;17;21;29;2;9
13951;1 9 15 35 49 5 6;1;9;15;35;49;5;6
13952;4 9 38 43 49 2 8;4;9;38;43;49;2;8
13953;19 28 32 35 39 2 4;19;28;32;35;39;2;4
13954;12 13 20 28 35 2 7;12;13;20;28;35;2;7
13955;8 10 34 39 49 3 5;8;10;34;39;49;3;5
13956;4 19 30 35 50 2 9;4;19;30;35;50;2;9
13957;10 21 26 31 48 5 6;10;21;26;31;48;5;6
13958;2 6 24 30 42 3 6;2;6;24;30;42;3;6
13959;18 20 29 36 39 1 2;18;20;29;36;39;1;2
13960;13 16 17 21 29 2 9;13;16;17;21;29;2;9
13961;1 9 15 35 49 5 6;1;9;15;35;49;5;6
13962;4 9 38 43 49 2 8;4;9;38;43;49;2;8
13963;19 28 32 35 39 2 4;19;28;32;35;39;2;4
13964;8 10 34 39 49 3 5;8;10;34;39;49;3;5
13965;4 19 30 35 50 2 9;4;19;30;35;50;2;9
13966;12 13 20 28 35 2 7;12;13;20;28;35;2;7
13967;10 21 26 31 48 5 6;10;21;26;31;48;5;6
13968;1 4 7 39 48 2 3;1;4;7;39;48;2;3
13969;9 12 28 37 45 5 7;9;12;28;37;45;5;7
13970;6 14 21 37 39 7 8;6;14;21;37;39;7;8
13971;1 12 14 18 36 6 7;1;12;14;18;36;6;7
13972;18 19 21 29 43 5 8;18;19;21;29;43;5;8
13973;24 37 38 45 48 4 7;24;37;38;45;48;4;7
13974;18 26 28 39 43 1 3;18;26;28;39;43;1;3
13975;7 8 10 35 41 5 9;7;8;10;35;41;5;9
13976;29 41 42 48 49 2 4;29;41;42;48;49;2;4
13977;9 13 25 47 49 4 7;9;13;25;47;49;4;7
13978;1 3 25 38 47 4 7;1;3;25;38;47;4;7
13979;1 21 32 38 50 4 7;1;21;32;38;50;4;7
13980;1 10 38 43 45 4 7;1;10;38;43;45;4;7
13981;3 10 20 21 42 4 7;3;10;20;21;42;4;7
13982;3 32 43 45 50 4 7;3;32;43;45;50;4;7
13983;4 8 18 27 41 4 7;4;8;18;27;41;4;7
13984;4 11 12 18 48 4 7;4;11;12;18;48;4;7
13985;4 20 26 35 37 4 7;4;20;26;35;37;4;7
13986;4 18 30 36 49 4 7;4;18;30;36;49;4;7
13987;2 15 23 40 44 4 7;2;15;23;40;44;4;7
13988;13 15 19 28 44 4 7;13;15;19;28;44;4;7
13989;9 14 15 16 44 4 7;9;14;15;16;44;4;7
13990;8 11 27 30 49 4 7;8;11;27;30;49;4;7
13991;8 12 27 36 48 4 7;8;12;27;36;48;4;7
13992;13 16 23 28 40 4 7;13;16;23;28;40;4;7
13993;21 25 43 45 47 4 7;21;25;43;45;47;4;7
13994;20 24 26 34 46 4 7;20;24;26;34;46;4;7
13995;10 25 32 47 50 4 7;10;25;32;47;50;4;7
13996;22 29 37 42 46 4 7;22;29;37;42;46;4;7
13997;9 14 19 23 40 4 7;9;14;19;23;40;4;7
13998;11 26 36 39 41 4 7;11;26;36;39;41;4;7
13999;26 31 33 35 42 4 7;26;31;33;35;42;4;7
14000;5 7 20 26 29 4 7;5;7;20;26;29;4;7
14001;6 17 20 22 26 4 7;6;17;20;22;26;4;7
14002;2 9 13 14 28 4 7;2;9;13;14;28;4;7
14003;7 22 24 31 33 4 7;7;22;24;31;33;4;7
14004;5 6 31 33 46 4 7;5;6;31;33;46;4;7
14005;17 29 31 33 34 4 7;17;29;31;33;34;4;7
14006;20 31 33 37 39 4 7;20;31;33;37;39;4;7
14007;6 7 34 37 42 4 7;6;7;34;37;42;4;7
14008;7 17 35 39 46 4 7;7;17;35;39;46;4;7
14009;5 22 34 35 39 4 7;5;22;34;35;39;4;7
14010;5 17 24 37 42 4 7;5;17;24;37;42;4;7
14011;6 24 29 35 39 4 7;6;24;29;35;39;4;7
14012;12 30 41 48 49 4 7;12;30;41;48;49;4;7
14013;2 16 19 39 42 4 7;2;16;19;39;42;4;7
14014;8 30 34 39 48 2 7;8;30;34;39;48;2;7
14015;6 25 38 40 50 3 8;6;25;38;40;50;3;8
14016;4 15 31 41 49 2 9;4;15;31;41;49;2;9
14017;9 20 27 36 42 4 5;9;20;27;36;42;4;5
14018;24 27 29 35 47 1 2;24;27;29;35;47;1;2
14019;14 36 37 41 43 4 9;14;36;37;41;43;4;9
14020;4 10 32 38 46 4 7;4;10;32;38;46;4;7
14021;17 28 42 45 49 3 8;17;28;42;45;49;3;8
14022;4 6 23 29 31 1 8;4;6;23;29;31;1;8
14023;4 10 14 15 17 7 9;4;10;14;15;17;7;9
14024;5 9 12 13 39 6 7;5;9;12;13;39;6;7
14025;1 3 16 47 49 1 3;1;3;16;47;49;1;3
14026;1 2 3 29 36 2 8;1;2;3;29;36;2;8
14027;19 21 32 38 47 6 9;19;21;32;38;47;6;9
14028;7 15 19 35 50 6 8;7;15;19;35;50;6;8
14029;10 14 28 35 42 2 3;10;14;28;35;42;2;3
14030;8 23 37 42 48 4 9;8;23;37;42;48;4;9
14031;5 6 31 33 46 5 11;5;6;31;33;46;5;11
14032;5 6 31 33 46 1 9;5;6;31;33;46;1;9
14033;11 15 23 27 43 8 11;11;15;23;27;43;8;11
14034;12 18 24 30 34 4 8;12;18;24;30;34;4;8
14035;41 42 43 44 45 1 2;41;42;43;44;45;1;2
14036;22 32 35 36 49 4 9;22;32;35;36;49;4;9
14037;14 23 29 36 44 3 8;14;23;29;36;44;3;8
14038;6 8 24 32 40 5 9;6;8;24;32;40;5;9
14039;4 5 12 23 33 3 4;4;5;12;23;33;3;4
14040;27 32 35 43 44 2 3;27;32;35;43;44;2;3
14041;12 22 28 40 49 10 11;12;22;28;40;49;10;11
14042;7 18 31 34 44 5 8;7;18;31;34;44;5;8
14043;21 27 33 39 45 5 11;21;27;33;39;45;5;11
14044;30 34 38 42 46 2 7;30;34;38;42;46;2;7
14045;6 16 26 31 36 3 9;6;16;26;31;36;3;9
14046;9 13 31 35 46 3 8;9;13;31;35;46;3;8
14047;10 20 38 42 50 1 2;10;20;38;42;50;1;2
14048;19 27 38 46 50 2 5;19;27;38;46;50;2;5
14049;10 15 23 32 41 1 5;10;15;23;32;41;1;5
14050;4 7 34 39 41 7 9;4;7;34;39;41;7;9
14051;6 10 20 29 34 4 8;6;10;20;29;34;4;8
14052;5 7 16 18 37 5 8;5;7;16;18;37;5;8
14053;15 25 35 46 49 1 3;15;25;35;46;49;1;3
14054;9 13 15 21 49 2 8;9;13;15;21;49;2;8
14055;3 5 16 43 49 1 6;3;5;16;43;49;1;6
14056;10 13 23 29 35 4 7;10;13;23;29;35;4;7
14057;6 8 9 23 45 3 5;6;8;9;23;45;3;5
14058;25 30 35 39 47 1 2;25;30;35;39;47;1;2
14059;2 14 23 39 42 1 7;2;14;23;39;42;1;7
14060;2 15 30 37 47 1 6;2;15;30;37;47;1;6
14061;2 21 27 43 50 3 9;2;21;27;43;50;3;9
14062;1 12 28 35 41 3 4;1;12;28;35;41;3;4
14063;9 12 34 37 45 8 9;9;12;34;37;45;8;9
14064;9 23 36 37 41 1 4;9;23;36;37;41;1;4
14065;9 20 25 32 40 4 9;9;20;25;32;40;4;9
14066;15 20 34 43 46 7 8;15;20;34;43;46;7;8
14067;18 26 27 42 50 7 9;18;26;27;42;50;7;9
14068;3 19 20 24 42 1 5;3;19;20;24;42;1;5
14069;14 17 24 28 36 2 4;14;17;24;28;36;2;4
14070;8 13 15 18 45 6 7;8;13;15;18;45;6;7
14071;9 23 24 35 47 5 8;9;23;24;35;47;5;8
14072;16 18 40 43 46 2 8;16;18;40;43;46;2;8
14073;2 13 18 23 34 6 7;2;13;18;23;34;6;7
14074;4 18 26 35 45 1 9;4;18;26;35;45;1;9
14075;6 12 18 29 50 1 4;6;12;18;29;50;1;4
14076;2 17 19 30 45 1 7;2;17;19;30;45;1;7
14077;4 7 14 35 39 1 3;4;7;14;35;39;1;3
14078;8 14 23 25 35 2 5;8;14;23;25;35;2;5
14079;1 16 23 41 42 4 5;1;16;23;41;42;4;5
14080;17 35 36 39 49 2 4;17;35;36;39;49;2;4
14081;5 26 30 39 50 4 9;5;26;30;39;50;4;9
14082;15 18 39 48 49 3 7;15;18;39;48;49;3;7
14083;4 14 25 46 49 2 4;4;14;25;46;49;2;4
14084;6 24 28 29 50 2 4;6;24;28;29;50;2;4
14085;3 13 16 45 49 3 4;3;13;16;45;49;3;4
14086;7 18 19 28 41 6 7;7;18;19;28;41;6;7
14087;6 8 31 36 42 1 3;6;8;31;36;42;1;3
14088;1 16 23 31 46 1 8;1;16;23;31;46;1;8
14089;14 18 32 47 48 1 2;14;18;32;47;48;1;2
14090;5 7 29 31 32 4 7;5;7;29;31;32;4;7
14091;9 19 23 43 46 3 6;9;19;23;43;46;3;6
14092;1 4 8 9 41 4 7;1;4;8;9;41;4;7
14093;5 7 30 45 50 6 7;5;7;30;45;50;6;7
14094;9 24 30 39 40 3 4;9;24;30;39;40;3;4
14095;1 8 28 43 48 2 8;1;8;28;43;48;2;8
14096;5 7 8 23 39 7 8;5;7;8;23;39;7;8
14097;1 28 29 38 47 1 9;1;28;29;38;47;1;9
14098;5 18 20 23 32 4 6;5;18;20;23;32;4;6
14099;5 14 18 32 42 4 6;5;14;18;32;42;4;6
14100;8 23 37 42 48 4 9;8;23;37;42;48;4;9
14101;17 26 32 35 40 2 7;17;26;32;35;40;2;7
14102;8 9 26 32 40 1 7;8;9;26;32;40;1;7
14103;18 32 36 41 47 3 7;18;32;36;41;47;3;7
14104;17 20 25 28 50 2 7;17;20;25;28;50;2;7
14105;4 9 27 28 39 1 3;4;9;27;28;39;1;3
14106;10 23 26 31 43 1 5;10;23;26;31;43;1;5
14107;24 31 40 47 48 2 6;24;31;40;47;48;2;6
14108;13 25 40 45 48 1 2;13;25;40;45;48;1;2
14109;7 16 28 47 50 6 7;7;16;28;47;50;6;7
14110;3 12 14 23 40 2 3;3;12;14;23;40;2;3
14111;7 26 31 42 45 2 3;7;26;31;42;45;2;3
14112;14 16 36 42 48 8 11;14;16;36;42;48;8;11
14113;7 9 25 28 47 2 8;7;9;25;28;47;2;8
14114;7 9 25 28 47 4 6;7;9;25;28;47;4;6
14115;9 25 28 34 47 5 11;9;25;28;34;47;5;11
14116;1 9 25 28 47 2 8;1;9;25;28;47;2;8
14117;7 9 25 28 47 6 11;7;9;25;28;47;6;11
14118;7 9 25 28 47 4 5;7;9;25;28;47;4;5
14119;7 9 25 28 47 2 9;7;9;25;28;47;2;9
14120;31 32 33 34 35 2 8;31;32;33;34;35;2;8
14121;9 15 25 28 47 2 8;9;15;25;28;47;2;8
14122;9 15 25 28 47 1 11;9;15;25;28;47;1;11
14123;4 8 15 23 42 4 8;4;8;15;23;42;4;8
14124;9 12 24 38 46 5 8;9;12;24;38;46;5;8
14125;2 4 13 48 49 3 7;2;4;13;48;49;3;7
14126;15 16 24 32 39 4 9;15;16;24;32;39;4;9
14127;3 6 11 15 29 3 8;3;6;11;15;29;3;8
14128;1 11 21 31 41 2 8;1;11;21;31;41;2;8
14129;10 13 18 37 42 3 9;10;13;18;37;42;3;9
14130;9 11 16 32 48 7 11;9;11;16;32;48;7;11
14131;23 34 42 43 50 3 11;23;34;42;43;50;3;11
14132;18 31 37 44 46 1 5;18;31;37;44;46;1;5
14133;7 12 23 32 39 3 10;7;12;23;32;39;3;10
14134;22 30 35 42 43 3 4;22;30;35;42;43;3;4
14135;19 26 34 37 47 2 9;19;26;34;37;47;2;9
14136;8 15 25 46 49 5 8;8;15;25;46;49;5;8
14137;5 15 20 25 46 5 8;5;15;20;25;46;5;8
14138;12 25 30 41 47 4 9;12;25;30;41;47;4;9
14139;46 47 48 49 50 5 11;46;47;48;49;50;5;11
14140;9 19 30 35 37 4 6;9;19;30;35;37;4;6
14141;20 22 23 34 47 3 6;20;22;23;34;47;3;6
14142;17 21 33 37 45 4 7;17;21;33;37;45;4;7
14143;3 27 33 37 44 4 7;3;27;33;37;44;4;7
14144;11 12 13 44 50 3 10;11;12;13;44;50;3;10
14145;19 26 38 46 48 1 2;19;26;38;46;48;1;2
14146;7 19 25 28 29 1 2;7;19;25;28;29;1;2
14147;1 4 7 27 44 2 7;1;4;7;27;44;2;7
14148;11 21 38 46 50 2 11;11;21;38;46;50;2;11
14149;27 28 33 44 49 2 3;27;28;33;44;49;2;3
14150;1 2 3 34 49 10 11;1;2;3;34;49;10;11
14151;8 15 18 24 39 2 8;8;15;18;24;39;2;8
14152;8 15 18 24 31 2 11;8;15;18;24;31;2;11
14153;8 18 22 33 46 6 9;8;18;22;33;46;6;9
14154;8 18 22 24 45 1 2;8;18;22;24;45;1;2
14155;8 22 24 38 49 2 9;8;22;24;38;49;2;9
14156;8 22 26 33 49 5 10;8;22;26;33;49;5;10
14157;1 9 22 34 46 2 8;1;9;22;34;46;2;8
14158;8 18 22 24 38 2 8;8;18;22;24;38;2;8
14159;18 22 26 39 41 3 8;18;22;26;39;41;3;8
14160;8 18 26 39 41 3 8;8;18;26;39;41;3;8
14161;18 22 26 40 43 3 7;18;22;26;40;43;3;7
14162;18 22 28 42 48 3 7;18;22;28;42;48;3;7
14163;18 22 27 41 43 3 7;18;22;27;41;43;3;7
14164;18 22 27 40 42 3 8;18;22;27;40;42;3;8
14165;18 22 25 39 40 3 8;18;22;25;39;40;3;8
14166;18 22 26 29 41 3 8;18;22;26;29;41;3;8
14167;18 22 29 39 41 3 8;18;22;29;39;41;3;8
14168;18 22 26 40 43 3 8;18;22;26;40;43;3;8
14169;7 15 21 35 47 4 8;7;15;21;35;47;4;8
14170;4 18 26 39 47 4 6;4;18;26;39;47;4;6
14171;2 18 28 41 45 2 9;2;18;28;41;45;2;9
14172;12 25 33 45 47 2 7;12;25;33;45;47;2;7
14173;5 18 27 41 50 8 11;5;18;27;41;50;8;11
14174;12 22 24 33 47 2 7;12;22;24;33;47;2;7
14175;8 19 25 26 39 4 7;8;19;25;26;39;4;7
14176;5 9 13 44 46 5 9;5;9;13;44;46;5;9
14177;1 4 5 8 13 3 5;1;4;5;8;13;3;5
14178;4 13 19 29 36 5 10;4;13;19;29;36;5;10
14179;8 13 14 33 50 3 9;8;13;14;33;50;3;9
14180;14 17 24 37 42 1 3;14;17;24;37;42;1;3
14181;10 17 21 28 39 2 11;10;17;21;28;39;2;11
14182;8 10 13 31 45 1 3;8;10;13;31;45;1;3
14183;12 13 21 28 30 1 2;12;13;21;28;30;1;2
14184;2 4 8 19 30 6 7;2;4;8;19;30;6;7
14185;4 10 22 25 47 3 8;4;10;22;25;47;3;8
14186;2 24 42 44 47 5 9;2;24;42;44;47;5;9
14187;8 13 17 31 48 7 9;8;13;17;31;48;7;9
14188;7 16 30 39 41 5 9;7;16;30;39;41;5;9
14189;7 12 34 35 39 1 7;7;12;34;35;39;1;7
14190;2 14 31 41 50 1 11;2;14;31;41;50;1;11
14191;12 21 24 29 36 7 10;12;21;24;29;36;7;10
14192;1 15 17 20 36 4 8;1;15;17;20;36;4;8
